entity_type,ordinal,source_label,canonical_name,parent_city,base_kind,detail_url,tribe,x_px,y_px,x_norm,y_norm,marker_bbox,method,confidence,review_status,source_image_sha256,source_width,source_height,source_locator,notes
"SMALL_BASE","018","虎牢関","虎牢関","洛陽","GATE","https://wikiwiki.jp/sangokushi14/%E6%B4%9B%E9%99%BD","NOT_APPLICABLE","2099","1387.5","0.50203301","0.33106657","2088:1358:2110:1417","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=2088:1358:2110:1417;https://wikiwiki.jp/sangokushi14/%E6%B4%9B%E9%99%BD#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","019","潼関","潼関","長安","GATE","https://wikiwiki.jp/sangokushi14/%E9%95%B7%E5%AE%89","NOT_APPLICABLE","1491","1405.5","0.35661325","0.33536149","1480:1379:1502:1432","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1480:1379:1502:1432;https://wikiwiki.jp/sangokushi14/%E9%95%B7%E5%AE%89#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","020","函谷関","函谷関","洛陽","GATE","https://wikiwiki.jp/sangokushi14/%E6%B4%9B%E9%99%BD","NOT_APPLICABLE","1662","1416","0.39751256","0.33786686","1651:1387:1673:1445","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1651:1387:1673:1445;https://wikiwiki.jp/sangokushi14/%E6%B4%9B%E9%99%BD#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","021","陽平関","陽平関","漢中","GATE","https://wikiwiki.jp/sangokushi14/%E6%BC%A2%E4%B8%AD","NOT_APPLICABLE","733","1671","0.17531691","0.39871152","703:1660:763:1682","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=703:1660:763:1682;https://wikiwiki.jp/sangokushi14/%E6%BC%A2%E4%B8%AD#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","022","海西港","海西港","下邳","PORT","https://wikiwiki.jp/sangokushi14/%E4%B8%8B%E3%83%92","NOT_APPLICABLE","3760.5","1736.5","0.89942597","0.41434025","3729:1725:3792:1748","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3729:1725:3792:1748;https://wikiwiki.jp/sangokushi14/%E4%B8%8B%E3%83%92#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","023","武関","武関","宛","GATE","https://wikiwiki.jp/sangokushi14/%E5%AE%9B","NOT_APPLICABLE","1586.5","1759.5","0.37945468","0.41982820","1576:1730:1597:1789","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1576:1730:1597:1789;https://wikiwiki.jp/sangokushi14/%E5%AE%9B#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","024","白水関","白水関","梓潼","GATE","https://wikiwiki.jp/sangokushi14/%E6%A2%93%E6%BD%BC","NOT_APPLICABLE","542","1899","0.12963406","0.45311382","512:1888:572:1910","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=512:1888:572:1910;https://wikiwiki.jp/sangokushi14/%E6%A2%93%E6%BD%BC#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","025","海陵港","海陵港","広陵","PORT","https://wikiwiki.jp/sangokushi14/%E5%BA%83%E9%99%B5","NOT_APPLICABLE","3874.5","2098.5","0.92669218","0.50071582","3843:2087:3906:2110","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3843:2087:3906:2110;https://wikiwiki.jp/sangokushi14/%E5%BA%83%E9%99%B5#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","026","剣閣","剣閣","梓潼","GATE","https://wikiwiki.jp/sangokushi14/%E6%A2%93%E6%BD%BC","NOT_APPLICABLE","787","2099.5","0.18823248","0.50095443","757:2088:817:2111","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=757:2088:817:2111;https://wikiwiki.jp/sangokushi14/%E6%A2%93%E6%BD%BC#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","027","濡須港","濡須港","寿春","PORT","https://wikiwiki.jp/sangokushi14/%E5%AF%BF%E6%98%A5","NOT_APPLICABLE","3380.5","2232.5","0.80853863","0.53268910","3349:2221:3412:2244","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3349:2221:3412:2244;https://wikiwiki.jp/sangokushi14/%E5%AF%BF%E6%98%A5#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","028","房陵港","房陵港","上庸","PORT","https://wikiwiki.jp/sangokushi14/%E4%B8%8A%E5%BA%B8","NOT_APPLICABLE","1463","2250.5","0.34991629","0.53698401","1432:2239:1494:2262","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1432:2239:1494:2262;https://wikiwiki.jp/sangokushi14/%E4%B8%8A%E5%BA%B8#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","029","山都港","山都港","襄陽","PORT","https://wikiwiki.jp/sangokushi14/%E8%A5%84%E9%99%BD","NOT_APPLICABLE","1719","2348.5","0.41114566","0.56036745","1688:2337:1750:2360","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1688:2337:1750:2360;https://wikiwiki.jp/sangokushi14/%E8%A5%84%E9%99%BD#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","030","涪水関","涪水関","梓潼","GATE","https://wikiwiki.jp/sangokushi14/%E6%A2%93%E6%BD%BC","NOT_APPLICABLE","486","2404","0.11624013","0.57361012","456:2393:516:2415","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=456:2393:516:2415;https://wikiwiki.jp/sangokushi14/%E6%A2%93%E6%BD%BC#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","031","蔡陽港","蔡陽港","新野","PORT","https://wikiwiki.jp/sangokushi14/%E6%96%B0%E9%87%8E","NOT_APPLICABLE","1915.5","2412.5","0.45814398","0.57563827","1884:2401:1947:2424","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1884:2401:1947:2424;https://wikiwiki.jp/sangokushi14/%E6%96%B0%E9%87%8E#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","032","婁港","婁港","呉","PORT","https://wikiwiki.jp/sangokushi14/%E5%91%89","NOT_APPLICABLE","4139","2460.5","0.98995456","0.58709139","4108:2449:4170:2472","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=4108:2449:4170:2472;https://wikiwiki.jp/sangokushi14/%E5%91%89#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","033","牛渚港","牛渚港","建業","PORT","https://wikiwiki.jp/sangokushi14/%E5%BB%BA%E6%A5%AD","NOT_APPLICABLE","3535","2526.5","0.84549151","0.60283942","3504:2515:3566:2538","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3504:2515:3566:2538;https://wikiwiki.jp/sangokushi14/%E5%BB%BA%E6%A5%AD#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","034","烏程港","烏程港","呉","PORT","https://wikiwiki.jp/sangokushi14/%E5%91%89","NOT_APPLICABLE","3836","2556.5","0.91748386","0.60999761","3805:2545:3867:2568","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3805:2545:3867:2568;https://wikiwiki.jp/sangokushi14/%E5%91%89#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","035","綿竹関","綿竹関","成都","GATE","https://wikiwiki.jp/sangokushi14/%E6%88%90%E9%83%BD","NOT_APPLICABLE","276","2564.5","0.06601292","0.61190647","246:2553:306:2576","RGB(255|255|255) enclosed plaque-fill component + orientation filter + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=246:2553:306:2576;https://wikiwiki.jp/sangokushi14/%E6%88%90%E9%83%BD#地域データ","Gate symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","036","皖口港","皖口港","廬江","PORT","https://wikiwiki.jp/sangokushi14/%E5%BB%AC%E6%B1%9F","NOT_APPLICABLE","3183","2582.5","0.76130112","0.61620138","3152:2571:3214:2594","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3152:2571:3214:2594;https://wikiwiki.jp/sangokushi14/%E5%BB%AC%E6%B1%9F#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","037","漢津港","漢津港","襄陽","PORT","https://wikiwiki.jp/sangokushi14/%E8%A5%84%E9%99%BD","NOT_APPLICABLE","2108","2641.5","0.50418560","0.63027917","2077:2630:2139:2653","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=2077:2630:2139:2653;https://wikiwiki.jp/sangokushi14/%E8%A5%84%E9%99%BD#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","038","夏口港","夏口港","江夏","PORT","https://wikiwiki.jp/sangokushi14/%E6%B1%9F%E5%A4%8F","NOT_APPLICABLE","2442","2648.5","0.58407080","0.63194942","2411:2637:2473:2660","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=2411:2637:2473:2660;https://wikiwiki.jp/sangokushi14/%E6%B1%9F%E5%A4%8F#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","039","虎林港","虎林港","建業","PORT","https://wikiwiki.jp/sangokushi14/%E5%BB%BA%E6%A5%AD","NOT_APPLICABLE","3456.5","2699.5","0.82671610","0.64411835","3425:2688:3488:2711","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3425:2688:3488:2711;https://wikiwiki.jp/sangokushi14/%E5%BB%BA%E6%A5%AD#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","040","彭沢港","彭沢港","柴桑","PORT","https://wikiwiki.jp/sangokushi14/%E6%9F%B4%E6%A1%91","NOT_APPLICABLE","3114.5","2783.5","0.74491748","0.66416130","3083:2772:3146:2795","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3083:2772:3146:2795;https://wikiwiki.jp/sangokushi14/%E6%9F%B4%E6%A1%91#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","041","巫港","巫港","永安","PORT","https://wikiwiki.jp/sangokushi14/%E6%B0%B8%E5%AE%89","NOT_APPLICABLE","1454","2801.5","0.34776369","0.66845622","1429:2790:1479:2813","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1429:2790:1479:2813;https://wikiwiki.jp/sangokushi14/%E6%B0%B8%E5%AE%89#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","042","烏林港","烏林港","江陵","PORT","https://wikiwiki.jp/sangokushi14/%E6%B1%9F%E9%99%B5","NOT_APPLICABLE","2355.5","2841.5","0.56338197","0.67800048","2324:2830:2387:2853","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=2324:2830:2387:2853;https://wikiwiki.jp/sangokushi14/%E6%B1%9F%E9%99%B5#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","043","上虞港","上虞港","会稽","PORT","https://wikiwiki.jp/sangokushi14/%E4%BC%9A%E7%A8%BD","NOT_APPLICABLE","3980","2849.5","0.95192538","0.67990933","3949:2838:4011:2861","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3949:2838:4011:2861;https://wikiwiki.jp/sangokushi14/%E4%BC%9A%E7%A8%BD#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","044","夷道港","夷道港","江陵","PORT","https://wikiwiki.jp/sangokushi14/%E6%B1%9F%E9%99%B5","NOT_APPLICABLE","1728.5","2916.5","0.41341784","0.69589597","1697:2905:1760:2928","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=1697:2905:1760:2928;https://wikiwiki.jp/sangokushi14/%E6%B1%9F%E9%99%B5#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","045","陸口港","陸口港","柴桑","PORT","https://wikiwiki.jp/sangokushi14/%E6%9F%B4%E6%A1%91","NOT_APPLICABLE","2565.5","2973.5","0.61360918","0.70949654","2534:2962:2597:2985","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=2534:2962:2597:2985;https://wikiwiki.jp/sangokushi14/%E6%9F%B4%E6%A1%91#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","046","鄱陽港","鄱陽港","柴桑","PORT","https://wikiwiki.jp/sangokushi14/%E6%9F%B4%E6%A1%91","NOT_APPLICABLE","3307","2975.5","0.79095910","0.70997375","3276:2964:3338:2987","RGB(242|220|219) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3276:2964:3338:2987;https://wikiwiki.jp/sangokushi14/%E6%9F%B4%E6%A1%91#地域データ","Port symbol/name/parent are direct on the parent-city 地域データ row and cross-checked to 地域収入."
"SMALL_BASE","047","山越","山越","UNKNOWN","ETHNIC_STRONGHOLD","https://wikiwiki.jp/sangokushi14/%E7%95%B0%E6%B0%91%E6%97%8F%E3%83%BB%E5%B1%B1%E8%B6%8A","山越","3524","3030.5","0.84286056","0.72309711","3495:3013:3553:3048","RGB(255|255|0) 4-connected fill component + 8x nearest-neighbor visual adjudication","HIGH","SELF_ADJUDICATED;A2_INDEPENDENT_REVIEW_CLEARED_2026-07-17;SPEC_DATA_IMAGE_PASS;RIGHTS_WARN","dfe5049245e730ff1f81325157dedfcf1079786e33c6ad8b3970140954910a89","4181","4191","https://cdn.wikiwiki.jp/to/w/sangokushi14/地理/::attach/PK.png?rev=ab2f8e0ceae2aeb16f3291ffa88907d0&t=20201213195804#fill-bbox=3495:3013:3553:3048;https://wikiwiki.jp/sangokushi14/%E7%95%B0%E6%B0%91%E6%97%8F%E3%83%BB%E5%B1%B1%E8%B6%8A#概要","Distinct ethnic-stronghold plaque; no single parent city asserted. The faction page lists multiple diplomacy prerequisite cities, not parentage."
